path_idx,W_final,improvement,sl_improvement
646,-189.1878,-148.7768,-144.2502
647,-450.6733,254.4249,-91.7788
648,-54.5844,37.4632,-249.3424
649,-104.4866,-31.464,-135.1553
650,-164.3868,-162.6763,-917.4191
651,-296.0028,-293.2254,-424.9735
652,-134.7961,-48.6367,-139.2625
653,-95.8219,-49.3202,-65.8177
654,-426.4143,-308.9796,-150.4948
655,-73.8848,53.5812,0.0
656,-2.6626,-35.1086,-4.9453
657,-93.9995,-32.0899,-11.6337
658,-8821.4001,-666.1992,-3654.5405
659,46.6256,23.3376,28.2523
660,-17.858,-28.1263,3.07
661,-246.6917,-148.2578,0.0
662,-654.153,-444.4117,0.0
663,135.8554,109.9824,17.9407
664,-51.654,-54.8167,-34.5358
665,-462.2574,-195.8417,0.0
666,-251.39,-161.1172,0.0
667,70.9185,70.5061,23.2694
668,-2326.9444,-2307.6186,0.0
669,-237.8306,95.5615,0.0
670,-3513.975,-1512.2945,0.0
671,92.4325,126.3777,-76.2777
672,-192.7199,-167.7485,-21.4819
673,-567.6426,-432.6356,0.0
674,-55.4152,-39.5784,-280.2648
675,-2792.6919,-2103.3096,0.0
676,-1670.4279,-1201.1642,0.0
677,-104.7082,-30.0223,-67.8347
678,-357.2637,179.1039,0.0
679,-720.5821,-645.5075,0.0
680,-138.81,-113.4566,-64.5314
681,-2494.4433,-744.5776,0.0
682,-74.5145,-58.4987,-23.4715
683,47.4755,21.8049,31.0018
684,-536.6882,-378.9837,-789.9855
685,22.3886,60.05,-51.7522
686,-447.5432,-396.1823,0.0
687,-186.5749,-150.6725,-35.9405
688,-34.8674,-20.9424,-65.831
689,-342.3388,-176.408,-127.5309
690,-218.7367,-148.7919,0.0
691,-238.308,-198.4812,-77.9863
692,-119.771,-109.1557,-153.8344
693,-89.3024,-72.3163,-17.8129
694,-95.3289,-105.9361,0.0
695,-258.0166,-144.363,-211.3272
696,-525.3966,-417.59,-72.9595
697,-946.5599,-420.4395,-665.6707
698,-768.0739,-690.4703,-54.7995
699,50.587,8.0344,72.1995
700,-135.0669,-62.4232,-23.9893
701,7.6329,14.7415,-82.1278
702,-877.7425,-145.1488,0.0
703,62.0351,67.9984,-85.4074
704,15.2556,-7.8019,28.4109
705,-50.1904,-26.7105,-67.1644
706,-301.8902,-247.0455,0.0
707,-97.2708,-76.643,0.0
708,44.7759,-10.022,57.9993
709,-1503.6438,-816.6798,0.0
710,-55.3977,-30.7336,-1.2754
711,-1600.197,-1061.8314,-178.5372
712,-369.7141,-46.6342,-155.1028
713,-14.629,-41.516,-19.6662
714,-425.4442,-170.182,0.0
715,-138.2575,-90.1833,-53.2838
716,-1245.6593,-1160.3295,-998.9872
717,-530.2936,-507.1411,-590.8107
718,127.3495,146.5711,-51.3192
719,-34.5835,-25.5815,-97.727
720,-51.2944,-15.6022,-81.4347
721,-1265.7826,-677.5964,0.0
722,39.0982,-3.8387,62.5316
723,-444.9724,-414.0437,0.0
724,-294.1463,-284.7354,0.0
725,-157.1703,-73.1438,-84.6685
726,47.6699,5.3181,60.5626
727,-3482.3678,-3087.0407,-1457.3091
728,-293.7343,-173.9363,-56.9462
729,-159.362,-63.7122,-105.0094
730,-432.5067,-336.2988,-68.5969
731,-12.2932,5.3318,-148.087
732,-442.0399,-404.8489,0.0
